timestamp,value,sensor_id,sensor_title,sensor_type,unit,box_id
2026-04-06T13:51:30.907Z,31.3,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T13:52:30.954Z,31.7,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T13:53:30.995Z,30.7,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T13:54:33.800Z,30.8,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T13:55:38.644Z,31.2,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T13:56:31.229Z,32.0,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T13:57:31.301Z,30.2,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T13:58:31.778Z,30.5,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T13:59:31.414Z,31.1,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T14:00:37.696Z,30.6,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T14:01:31.630Z,30.8,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T14:02:31.928Z,31.2,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T14:03:31.986Z,31.7,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T14:04:32.065Z,31.6,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T14:05:40.268Z,31.4,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T14:06:35.769Z,30.8,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T14:07:31.855Z,31.3,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T14:08:32.014Z,31.0,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T14:09:32.281Z,31.3,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T14:10:32.324Z,31.7,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T14:11:32.342Z,31.6,69d0277891c0af000745122a,Humidity,,%,p810vjrlrsb1xfppeydiv778
2026-04-06T10:13:27.235Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T10:14:27.463Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T10:15:35.849Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T10:16:27.839Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T10:17:28.101Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T10:18:28.315Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T10:19:28.388Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T10:20:28.566Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T10:25:34.534Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T10:26:32.061Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T10:27:27.178Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T10:28:27.192Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T10:29:27.350Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T10:59:55.006Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:02:19.579Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:03:19.647Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:04:19.762Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:05:24.580Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:07:36.470Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:08:36.499Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:09:36.512Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:10:36.620Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:11:36.639Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:14:45.732Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:15:55.060Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:16:45.854Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:17:45.967Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:20:14.447Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:21:14.432Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:22:14.540Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:23:14.600Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:24:14.618Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:25:18.161Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:26:14.774Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:27:14.888Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:28:15.019Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:29:15.104Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:30:21.805Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:31:15.281Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:32:15.292Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:33:15.378Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:34:15.507Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:35:22.259Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:36:24.453Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:37:15.755Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:38:15.842Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:39:15.937Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:40:16.055Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:41:16.163Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:42:16.240Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:43:16.341Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:44:21.789Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:45:23.567Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:46:31.093Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:47:16.628Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:48:16.689Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:49:16.785Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:50:16.866Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:51:16.946Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:52:17.046Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:53:17.067Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:54:17.178Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:55:23.243Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:56:17.380Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:57:17.413Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:58:17.435Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T11:59:17.491Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:06:36.001Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:07:36.120Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:08:42.006Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:09:36.177Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:10:36.244Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:11:39.673Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:12:36.372Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:21:48.293Z,11,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:24:37.438Z,541,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:25:35.849Z,529,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:26:35.711Z,512,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:27:32.159Z,458,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:28:32.017Z,392,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:29:38.324Z,376,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:30:35.152Z,367,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:31:29.097Z,354,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:32:32.044Z,304,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:33:29.390Z,291,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:34:29.568Z,311,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:35:36.063Z,334,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:36:30.247Z,335,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:37:29.872Z,327,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:38:29.952Z,318,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:39:30.353Z,311,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:40:30.180Z,321,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:41:30.220Z,325,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:42:30.346Z,358,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:43:30.375Z,351,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:44:30.398Z,341,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:45:38.122Z,351,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:46:30.579Z,338,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:47:30.581Z,363,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:48:30.726Z,363,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:49:30.807Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:50:30.877Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:51:30.907Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:52:30.954Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:53:30.995Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:54:33.800Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:55:38.644Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:56:31.229Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:57:31.301Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:58:31.778Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T13:59:31.414Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T14:00:37.696Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T14:01:31.630Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T14:02:31.928Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T14:03:31.986Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T14:04:32.065Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T14:05:40.268Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T14:06:35.769Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T14:07:31.855Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T14:08:32.014Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T14:09:32.281Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T14:10:32.324Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
2026-04-06T14:11:32.342Z, 0,69d0277891c0af000745122b,Light,,lux,p810vjrlrsb1xfppeydiv778
